x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
0,3,2,3,3,4,0,0,0,0,0,1,69,668468,28,0,0,94,1.786861667,5.9,9.53,7.8,0
0,1,0,10,2,0,1,0,1,0,0,3,145,593324,31,0,0,126,3.230827229,4.66,9.42,6.15,0
0,3,0,1,2,0,1,0,0,3,3,5,91,1785964,28,0,0,126,2.894436773,5,8.91,8.54,0
0,1,2,8,1,0,0,0,1,2,9,5,69,1294826,31,0,0,126,4.599313025,6.13,9.33,8.61,0
5,3,2,2,1,1,0,0,3,4,3,7,66,230951,28,0,0,126,2.218729302,3.34,11.27,3.9,0
0,0,1,4,3,0,1,0,3,4,8,0,119,2145541,41,0,0,173,1.523838349,5.64,9.37,9.79,1
0,3,2,1,1,0,1,0,1,4,6,5,107,743122,28,0,0,126,3.068822167,7.61,11.04,7.11,0
0,10,0,4,2,0,1,0,0,2,9,1,145,411835,44,0,0,157,0.861161174,6.13,11.05,8.46,1
0,0,0,4,2,0,1,13,1,3,6,4,129,565920,41,0,0,157,1.890632149,5.97,10.15,6.87,1
0,5,0,3,2,0,1,0,2,2,3,7,116,342851,38,0,6211,141,1.686873649,5.13,9.99,8.42,1
1,3,0,4,2,0,1,0,3,4,7,1,141,395501,28,0,0,157,2.337727842,7.76,8.07,6.75,0
0,8,2,6,1,0,1,0,1,4,8,1,69,1097038,13,0,0,50,1.652958058,4.19,10.52,4.96,0
0,0,2,11,4,0,0,20,1,0,3,3,82,1130515,41,0,0,110,1.920004368,3.65,7.88,6.74,0
0,3,1,2,5,0,0,0,3,1,0,0,148,836528,28,0,0,126,0.345593233,5.54,8.04,4.87,0
0,2,1,7,5,0,0,0,1,3,1,2,91,776448,22,0,0,126,1.104381476,6.32,13.59,7.28,0
5,0,1,5,3,0,0,0,1,0,4,4,119,1107814,41,0,0,126,3.018644795,5.15,8.91,7.28,0
0,3,2,2,3,0,1,0,2,0,8,7,85,555066,28,0,0,151,2.261343386,5.69,10.02,7.45,0
0,2,0,7,2,0,1,3,3,4,9,7,72,555195,22,0,0,126,0.976488801,5.25,7.56,7.16,0
1,0,0,5,2,0,1,0,1,2,4,5,283,490029,41,33194,0,157,1.925525396,5.34,12.45,8.99,0
3,3,1,5,5,0,0,0,2,1,9,7,119,597449,28,0,0,126,1.199917341,4.59,8.87,9.18,0
0,3,0,4,2,0,1,0,2,3,9,5,104,1055767,28,0,0,157,3.341983117,5.41,11.94,9.95,0
0,3,0,6,2,0,1,0,1,1,6,2,79,686963,28,0,0,126,0.606214362,4.45,6.52,6.81,0
0,7,1,2,5,0,0,0,2,1,7,2,94,1105118,16,0,0,119,1.066229437,5.33,7.87,7.3,0
1,14,3,2,5,0,0,12,2,2,3,7,179,795662,9,0,0,110,-0.710867495,5.68,8.28,11.2,0
0,1,1,4,5,0,0,0,3,3,6,1,163,970011,31,0,0,126,3.637079329,3.62,6.98,10.19,0
0,3,2,7,5,4,0,0,1,1,2,1,129,298979,28,0,0,126,3.72918944,4.91,10.8,7.73,0
3,3,2,10,5,1,0,0,1,3,7,5,141,335868,28,0,0,126,1.645200084,5.26,12.09,6.72,0
1,3,2,7,1,0,1,0,2,2,2,5,110,708112,28,27062,0,126,2.035997768,6.06,7.07,8.88,1
3,1,0,9,2,0,1,0,3,4,8,0,126,1711515,31,0,0,126,-0.090117256,4.92,8.62,8.25,0
0,3,0,3,2,0,1,0,1,3,2,7,188,969521,28,0,0,157,2.599271626,4.42,10.88,5.04,0
None,8,0,None,2,0,1,0,3,4,5,5,220,96673,13,0,0,126,3.182961946,5.66,5.09,9.31,0
0,3,3,9,1,0,1,0,0,2,4,5,66,181948,28,0,0,126,1.720745201,5.28,7.73,7.51,0
0,6,1,1,1,0,1,0,2,2,3,4,101,661500,35,0,0,145,2.328743702,3.49,9.46,10.08,0
0,8,0,9,2,0,1,0,1,1,3,4,75,800374,13,6613,0,157,2.394037273,4.97,8.63,5.93,0
2,10,0,3,2,0,1,0,3,1,5,0,148,386652,44,0,0,157,0.605152939,4.53,11.67,3.89,1
0,1,1,3,5,4,0,0,3,0,0,4,113,600503,31,0,0,119,2.353212168,3.17,18.46,10.25,0
4,1,0,2,2,0,1,0,0,4,5,0,101,300116,31,0,0,126,3.075982332,4.42,9.71,7.37,0
0,1,2,4,1,0,1,0,2,1,9,0,101,305617,31,0,0,126,3.82509412,4.44,8.47,7.9,0
None,3,1,None,3,0,0,0,0,4,1,0,154,715309,28,0,0,126,2.175579318,3.23,8.5,9.98,0
0,0,2,8,3,0,1,0,1,3,2,6,148,469156,41,0,0,188,2.021163645,4.41,10.31,8.84,0
None,8,0,None,2,0,1,0,0,0,9,7,217,530282,13,0,0,151,2.487808764,5.76,8.97,8.81,0
0,0,0,5,2,0,1,0,1,3,2,0,94,294945,41,0,0,141,0.588642406,4.79,8.48,8.86,1
4,0,0,12,2,0,1,0,1,4,9,7,148,775631,41,0,0,126,2.307618194,4.01,8.87,7.49,0
0,10,0,4,2,0,1,0,2,3,3,1,154,752804,44,0,0,126,1.629154802,5.17,13.41,9.64,1
0,1,2,8,3,4,0,None,3,1,4,7,75,384009,31,0,0,63,3.176537575,5.37,8.74,9.45,0
0,1,2,3,1,0,1,0,2,4,4,1,66,1289432,31,0,0,75,1.513513311,3.23,12.7,8.73,0
0,0,0,8,4,1,1,7,2,0,7,5,104,546191,41,0,0,126,2.642628999,5.07,10.55,6.99,0
0,7,4,3,5,4,0,0,3,1,5,1,167,928403,16,0,0,79,2.988477108,4.88,8.17,8.62,0
0,14,5,1,3,0,1,20,0,3,3,5,104,928627,9,0,0,126,3.708198586,3.84,12.66,7.08,0
None,6,2,None,3,0,0,0,2,3,4,5,63,129924,35,0,0,126,2.78174936,4.53,7.9,7.41,0
0,3,0,1,2,0,1,0,3,0,5,0,160,347922,28,0,5928,126,3.200611869,7.21,8.15,8.52,1
0,3,2,2,1,4,1,0,1,3,2,5,75,1606080,28,0,0,126,1.065309932,4.67,10.71,6.35,0
0,14,0,1,2,0,1,0,0,1,0,2,116,713544,9,0,0,126,0.623906431,4.47,10.46,11.33,0
0,12,0,7,2,0,1,0,2,3,9,5,148,582404,19,0,0,126,1.95649328,4.58,11.41,5.87,1
0,9,0,9,2,0,1,0,2,4,2,4,214,284396,25,0,0,110,1.923317403,5.55,9.72,10.29,0
0,3,0,6,2,0,1,0,1,2,5,0,66,484408,28,0,0,126,3.941799142,7.55,10.16,8.65,0
0,3,1,8,5,0,0,0,2,3,5,6,104,534536,28,0,0,141,1.050772039,5.11,6.79,7.17,0
0,3,2,2,1,0,1,0,0,4,0,7,72,369976,28,0,0,110,0.532648518,5.13,9.85,8.19,0
None,5,2,None,4,0,1,0,1,4,6,6,88,597855,38,0,0,126,2.895488724,5.74,10.1,8.24,0
0,3,0,1,2,0,1,0,2,0,4,0,85,661299,28,16267,0,126,3.025453575,5.39,12.44,8.34,1
0,0,0,5,2,0,1,0,1,4,2,2,132,333508,41,0,0,126,0.824854925,4.44,10.75,8.92,1
None,3,3,None,5,0,1,0,0,1,3,7,132,552716,28,0,0,126,3.128983693,5.11,11.71,5.93,0
1,6,0,3,2,0,1,0,1,0,5,7,148,82137,35,0,0,126,1.311998018,5.91,8.91,4.61,1
0,13,1,5,3,0,1,0,0,2,9,1,167,225478,50,0,0,157,2.50715885,3.61,10.35,10.69,0
None,8,0,None,2,0,1,0,0,3,0,1,163,383092,13,0,0,126,1.733793303,6.6,8.34,8.45,0
0,1,2,4,3,0,0,0,3,1,2,3,170,1337703,31,0,0,141,2.049062197,7.83,12.45,6.02,1
0,3,5,9,5,3,1,20,2,2,0,4,116,1290921,28,0,0,126,1.170485388,4.71,9.58,9.91,0
None,1,2,None,1,0,0,0,2,2,2,6,63,659826,31,0,0,126,1.453056908,6.51,9.23,6.96,0
0,9,2,10,5,0,1,0,3,0,6,5,69,202696,25,0,0,94,3.619373588,5.9,7.79,6.12,0
0,1,2,5,3,0,1,0,3,2,6,4,75,412271,31,0,0,126,2.285857572,4.46,8.2,9.1,0
0,6,0,4,2,0,1,0,3,0,0,3,148,392614,35,47199,0,157,1.020223513,4.85,5.81,10.19,1
0,3,2,3,3,0,0,0,1,2,7,6,69,527373,28,0,0,94,2.774291902,4.83,7.77,8.1,0
1,5,1,1,1,2,1,0,3,3,0,6,132,441312,38,0,0,110,3.501900486,4.84,10.19,9.56,0
0,3,0,1,2,0,1,0,0,0,2,1,167,884123,28,0,0,126,1.96510388,4.19,13.06,8.62,1
3,3,0,8,0,0,0,0,0,1,4,5,116,1137275,28,0,0,126,2.179694575,5.74,10.77,5.07,1
0,4,0,3,2,0,1,0,0,2,1,3,148,552788,47,0,0,141,1.483838538,5.6,11.01,9.19,1
0,3,2,4,3,0,0,0,1,1,1,0,82,339402,28,0,0,126,2.070452649,4.53,9.58,7.85,0
0,3,0,7,2,0,1,0,3,4,3,5,123,403355,28,0,5928,126,2.421726253,4.74,10.56,11.02,1
0,1,0,0,0,0,0,0,0,3,7,1,91,790192,31,0,0,63,2.751818376,4.22,9.71,10.83,0
4,1,2,4,3,0,0,0,1,3,7,2,135,1016704,31,0,0,38,3.243353125,5.81,9.58,9.23,0
0,3,2,5,1,0,1,0,3,0,1,2,88,423528,28,0,0,126,3.339572718,6.41,10.69,7.22,0
0,8,5,7,5,0,0,3,0,2,4,6,113,865989,13,9353,0,126,3.782467919,5.41,10,10.19,0
4,3,0,2,4,0,1,0,0,4,7,6,126,482200,28,9855,0,126,2.022529787,2.6,8.79,9.13,0
0,0,2,2,3,0,0,0,2,1,3,6,94,520518,41,0,0,126,2.597892024,5.02,12.12,6.82,0
None,6,2,None,1,0,0,0,3,0,6,3,116,349559,35,0,0,101,1.412852401,6.29,10.53,8.63,0
0,2,3,2,5,0,0,0,1,3,8,5,132,95580,22,0,0,119,2.350522678,5.05,8.7,6.57,0
0,0,2,3,3,0,0,0,1,3,7,5,72,638315,41,0,0,126,1.362290527,6.73,8.43,6.4,0
5,5,2,8,3,0,0,0,0,2,1,7,72,988486,38,0,0,79,2.383220489,6.77,10.42,8.74,0
0,0,2,0,3,1,1,7,0,0,4,3,69,391075,41,0,7348,126,2.626905431,5.06,10.53,8.72,0
0,12,0,6,2,0,1,0,0,4,9,3,204,113754,19,0,0,69,1.552038941,4.12,8.68,7.51,1
2,1,4,3,5,0,0,0,0,4,8,6,167,590830,31,0,0,126,2.875525687,4.04,12.41,8.26,0
0,0,0,4,2,0,1,0,1,1,7,2,123,95910,41,0,5928,126,3.629464766,5.42,8.22,6.86,1
1,6,1,0,5,4,1,0,3,2,7,0,104,2062418,35,0,0,157,2.807688184,3.72,7.68,9.55,0
0,2,2,8,1,0,0,0,1,1,2,3,53,326258,22,3314,0,63,1.048546268,4.78,13.19,10.33,0
0,3,2,2,1,0,1,0,2,0,5,4,60,209290,28,0,0,116,1.277273397,5.6,9.45,8.84,0
0,14,2,11,4,0,0,36,0,4,5,7,69,671993,9,0,0,126,2.846435031,5.27,11.09,8.75,0
1,8,0,9,2,0,1,0,0,4,2,5,226,653103,13,0,0,157,2.179098746,5.54,11.17,9.33,0
1,1,0,1,2,0,1,0,3,1,4,6,129,828975,31,0,0,173,1.490070664,4.54,8.81,10.01,0
0,0,2,5,1,0,1,0,2,4,1,0,97,491546,41,0,0,79,1.042977835,5.34,12.5,8.88,0
0,1,0,4,2,0,1,0,0,1,3,7,141,777164,31,0,0,157,1.112913084,5.37,7.22,9.5,0
0,0,0,4,2,0,1,0,3,2,8,7,154,256150,41,0,0,236,0.749883745,5.73,12.71,8.07,1
1,1,0,1,2,0,1,0,3,4,1,1,104,326286,31,0,0,157,1.498998483,5.7,8.34,5.97,0
None,1,2,None,1,0,1,0,2,3,0,6,57,936612,31,0,0,126,3.05927143,6.01,10.88,9.2,0
0,0,2,3,3,0,1,36,3,4,8,2,101,1315124,41,0,0,173,1.644740618,4.27,8.83,7,0
4,4,3,5,1,4,0,0,0,3,8,7,126,124347,47,0,0,126,3.017145174,4.84,10.36,7.36,0
2,6,1,4,5,0,1,0,3,0,2,2,173,830804,35,0,0,94,1.871388482,4.14,7.33,11.09,0
1,3,0,3,2,0,1,0,1,1,8,4,160,299818,28,0,0,188,2.842325662,3.61,7.88,6.82,1
5,0,0,5,0,0,0,0,0,0,5,4,129,236904,41,0,0,126,2.582576585,5.09,9.53,10.33,1
0,3,0,8,2,1,1,19,3,1,9,3,113,503032,28,0,0,126,1.741027225,4.11,7.4,7.14,0
None,6,2,None,1,4,0,0,1,0,1,1,72,664764,35,0,0,47,2.968690463,5.53,11.11,8.95,0
5,3,0,4,2,0,1,0,2,2,3,3,148,582451,28,0,0,126,3.114418933,4.94,9.34,5.67,1
0,6,0,1,2,0,1,0,3,3,1,6,173,743049,35,0,0,126,0.930655353,5.47,9.4,8.31,1
0,0,0,1,2,0,1,0,2,3,3,2,151,296384,41,0,0,173,2.434367924,5.62,8.93,5.88,0
0,5,1,8,5,0,0,0,1,2,5,3,138,332808,38,0,0,126,2.254687788,6.28,11.64,9.88,0
0,2,2,7,5,4,0,0,0,3,8,1,148,836546,22,21517,0,126,1.9685406,4.02,9.17,6.81,0
0,1,0,8,2,0,1,0,2,2,9,0,160,533188,31,0,0,119,3.033493667,5.36,10.27,8.37,0
0,3,0,1,2,0,1,0,3,3,6,5,113,580123,28,22927,0,126,3.313052647,5.94,10.51,10.19,1
0,5,2,3,5,4,0,0,2,2,2,5,94,862609,38,0,0,126,1.186105179,5.33,11.44,9.87,0
0,6,0,4,0,0,0,0,0,0,1,1,141,536729,35,0,0,126,0.617289099,4.41,10.05,8.32,1
0,3,0,1,2,0,1,0,2,0,2,7,138,828975,28,0,0,126,-0.04675924,4.2,7.64,7.5,0
1,0,2,5,4,0,1,0,2,1,9,1,91,560975,41,0,0,126,1.61310645,3.96,9.99,8.94,0
0,3,0,1,2,0,1,0,0,2,1,6,107,960130,28,0,0,126,3.100264365,4.26,11.94,8.73,1
0,0,0,5,2,0,1,0,3,2,3,0,132,103289,41,314156,0,132,3.595430349,5.18,6.69,5.7,1
4,0,0,5,1,0,1,0,3,0,9,4,113,558757,41,0,0,126,3.048230633,5.95,11.48,7.24,0
0,3,0,7,2,0,1,0,2,2,6,3,119,650944,28,0,0,151,1.208371552,5.44,12.67,6.11,1
0,1,2,4,3,0,0,0,1,1,4,0,85,566310,31,0,0,126,1.404887201,4.29,9.7,9.25,0
2,6,0,4,2,0,1,0,0,3,9,3,160,522946,35,0,0,126,2.93372446,5.94,11.19,9.01,0
0,3,2,10,1,0,1,0,2,1,2,0,60,516227,28,0,0,126,1.79932926,4.98,6.55,6.69,0
4,3,1,5,5,0,1,0,2,1,9,4,97,620622,28,0,0,104,0.52616873,5.3,9.31,6.81,0
0,0,2,8,1,0,1,0,2,4,2,3,75,1022890,41,0,0,110,0.851522137,5.62,8.53,9.32,0
0,0,0,4,4,0,1,0,2,1,0,6,116,689724,41,10716,0,148,1.650000044,4.13,10.53,8.01,0
0,1,0,6,2,4,1,0,3,2,0,1,63,718511,31,0,0,126,0.318244397,5.35,12.21,8.22,0
5,1,0,4,2,0,1,0,1,4,0,7,145,521039,31,0,0,126,-0.582396819,6.69,6.65,7.27,1
0,6,1,8,5,0,0,0,2,1,1,0,79,161453,35,0,0,126,1.574192753,4.5,11.11,7.81,0
0,0,0,5,2,0,1,0,2,2,9,1,160,540084,41,0,0,157,0.567079813,4.28,10.43,7.18,1
0,4,0,5,2,0,1,0,1,2,5,3,126,635130,47,47199,0,173,0.484859572,2.87,10.56,8.17,1
0,3,0,0,2,0,1,0,0,1,7,0,160,483397,28,0,0,126,1.826753302,4.33,11.35,6.63,1
0,2,2,2,3,0,1,0,2,0,6,5,82,750976,22,0,0,126,1.8981593,7.12,10.95,8.69,0
0,1,2,4,3,0,1,0,1,2,9,1,107,675590,31,0,0,141,2.405062504,5,5.95,7.42,0
5,4,2,5,3,0,1,0,0,1,9,0,85,1356028,47,0,0,220,-0.650991647,4.47,9.71,9,0
0,0,0,5,2,0,1,0,3,0,2,6,210,743386,41,0,0,6,2.691040286,4.95,14.61,6.45,0
0,1,0,6,2,0,1,0,1,0,8,6,107,296607,31,0,0,126,2.591403027,3.79,7.71,7.52,0
5,3,0,1,2,4,1,0,2,1,3,7,157,720279,28,0,0,126,2.363034535,6.64,10.27,8.34,1
1,1,0,3,2,0,1,0,2,4,9,5,97,368653,31,0,0,151,1.039996786,4.92,13.13,8.85,0
0,6,0,10,2,0,1,0,1,3,3,6,170,124071,35,0,0,63,2.07261695,5.93,12.07,8.54,0
None,0,2,None,3,0,1,0,0,3,3,0,110,636747,41,0,0,126,1.552918073,4.58,10.08,6.91,0
0,1,0,8,0,0,0,0,1,4,2,1,145,636361,31,0,0,126,2.192100964,5.2,8.34,9.09,1
0,6,0,1,2,0,1,0,0,4,5,3,132,520923,35,0,0,126,2.531194453,5.71,11.89,10.32,0
0,3,2,1,1,0,1,0,0,0,7,6,91,832400,28,0,0,141,2.635951924,5.87,8.44,7.84,0
0,0,4,4,3,0,0,0,2,1,1,4,116,637991,41,0,0,173,3.554129203,4.7,8.32,8.13,0
0,3,0,2,2,0,1,0,3,2,4,4,214,549449,28,0,0,126,2.812422946,6.01,9.85,6.72,0
0,3,0,1,2,0,1,0,0,1,5,5,123,384823,28,22927,0,126,2.223142856,4.18,8.79,8.27,1
0,8,2,6,4,0,1,0,1,0,9,0,97,1161840,13,0,0,79,2.637721007,4.93,6.18,6.28,0
0,1,0,10,2,4,1,0,3,3,2,6,94,3721600,31,0,0,110,3.791155082,5.76,11.74,7.14,0
0,3,0,6,2,0,1,0,3,3,2,7,141,591832,28,0,5115,141,0.996470554,4.77,9.57,8.41,0
1,3,0,9,2,0,1,0,1,1,3,3,107,479071,28,0,0,220,1.605591179,5.16,10.74,6.7,0
0,8,1,2,3,0,0,0,3,4,1,3,145,323119,13,0,0,126,1.602995864,8.07,11.47,6.97,0
None,3,0,None,2,0,1,20,3,3,1,6,97,1587880,28,0,0,94,1.44618205,4.25,9.38,9.38,0
0,3,1,3,4,0,0,0,2,4,4,1,188,303666,28,0,0,104,3.281392639,5.13,8.36,3.99,0
0,1,0,1,2,0,1,0,1,1,3,1,173,908728,31,0,0,126,1.680339158,2.73,10.94,7.65,0
1,1,2,9,1,0,1,0,2,2,0,6,69,103424,31,0,0,63,0.890563174,5.23,12.71,8.06,0
0,1,4,8,3,0,0,0,1,1,7,4,251,545029,31,0,0,63,2.3664105,2.93,11.2,10.59,0
0,3,0,8,0,0,0,0,3,3,0,0,163,559021,28,0,0,126,2.755419169,6.18,12.74,8.16,1
4,3,0,1,2,0,1,0,0,0,5,3,135,622337,28,24153,0,126,2.378982021,4.88,10.6,7.94,1
0,1,0,7,2,0,1,0,1,3,7,3,119,573561,31,0,0,119,3.170034391,4.64,11.16,8.24,0
0,3,0,8,2,0,1,0,3,4,7,0,163,546596,28,0,0,126,1.578656658,5.38,8.7,9.24,1
0,1,2,2,1,0,0,0,3,4,1,7,66,640615,31,0,0,31,1.180670863,4.79,11.25,9.96,0
0,3,0,3,2,0,1,0,1,3,4,5,160,451830,28,0,0,157,1.55996875,4.89,9.63,9.6,1
0,10,0,4,2,0,1,0,0,2,7,0,188,1117983,44,0,0,157,2.038255497,5.46,7.51,7.85,1
0,3,3,2,5,4,0,0,2,4,0,4,69,1091798,28,0,0,110,2.646944865,7.43,12.4,7.92,0
0,3,2,1,3,0,1,0,2,1,5,1,91,759031,28,8159,0,126,2.00945639,5.14,11.76,9.29,0
0,1,3,4,5,0,0,0,0,2,1,3,107,303101,31,0,0,126,1.274956106,4.35,9.44,5.75,0
0,3,2,8,1,1,1,None,3,4,5,3,82,480909,28,0,0,251,3.126247783,5.24,13.37,6.57,1
None,3,2,None,1,0,1,0,2,3,7,6,94,1136682,28,0,0,79,2.5587413,4.55,11.25,6.31,0
2,7,2,3,1,0,0,21,0,0,1,1,135,201213,16,0,0,138,1.307757362,6.22,10.13,10.17,0
0,8,4,2,5,4,1,0,0,2,8,7,248,381867,13,0,0,16,2.102728406,3.73,8.42,6.27,0
4,3,0,6,2,4,1,0,1,0,8,5,116,521137,28,0,0,126,0.815223825,5.09,8.75,7.06,0
0,0,0,5,2,0,1,0,2,1,7,1,192,331074,41,0,0,126,1.300575015,2.87,11.15,7.56,0
0,3,2,6,3,0,1,0,0,1,7,6,88,335996,28,0,0,132,2.372831843,4.9,10.7,9.91,0
None,0,0,None,2,0,1,0,0,2,0,2,207,406761,41,0,0,19,1.006748928,4.37,10.81,10.25,0
0,0,3,5,3,0,1,0,3,0,0,1,123,512724,41,0,0,157,2.720211435,4.68,9.73,9.41,1
1,7,0,9,2,0,1,0,1,3,2,1,167,529481,16,0,0,220,2.473968591,4.83,12.91,7.91,0
0,8,2,9,1,0,1,None,3,1,1,4,85,662458,13,0,0,157,2.091433937,3.33,8.77,8,0
0,1,0,1,2,0,1,0,3,0,2,5,135,368063,31,0,0,141,2.28062183,4.33,9.22,8.96,1
5,4,4,5,3,3,0,0,2,0,1,7,129,587446,47,0,0,163,2.652222612,6.32,10.39,6.93,1
4,3,2,10,3,0,1,0,0,2,0,5,119,462625,28,0,0,126,2.645449174,3.9,11.49,8.92,0
0,12,0,1,2,0,1,0,2,0,4,4,110,577714,19,0,0,126,1.331077244,6.26,12.84,7.76,0
0,3,0,8,0,0,0,0,0,4,8,0,135,403236,28,0,0,94,1.865276112,3.88,10.12,9.82,0
0,1,1,10,3,0,1,0,3,1,1,0,170,276520,31,0,0,173,2.713601384,4.89,10.96,8.09,0
0,1,2,1,5,1,1,27,0,0,5,2,82,1043034,31,0,0,116,1.280516602,4.59,9.2,9.92,0
0,3,0,8,0,0,0,0,3,1,3,7,72,608168,28,12277,0,126,0.323683228,6.51,10.28,7.76,0
0,3,2,4,3,0,0,0,0,0,3,6,107,613063,28,0,0,126,1.973999042,4.57,11.36,9.29,0
0,1,0,0,2,0,1,0,1,4,5,2,101,831121,31,0,0,126,1.856705065,4.4,9.08,6.31,1
0,0,0,5,2,1,1,27,0,2,2,0,88,530618,41,0,0,126,2.3303844,5.67,12.22,9.1,0
0,0,0,3,2,0,1,0,3,4,2,4,167,489972,41,0,0,94,1.570605753,4.13,10.24,7.47,0
1,1,0,5,2,0,1,0,3,4,7,5,173,482184,31,0,0,157,1.252765682,2.03,11.45,7.22,0
0,1,0,2,0,0,0,3,0,3,5,6,101,533929,31,0,0,113,3.659062146,4.4,11.61,7.84,0
1,3,2,9,3,0,1,0,2,2,8,0,91,1012341,28,0,0,126,3.320157306,7.27,10.26,9.1,0
0,3,0,2,2,0,1,0,0,0,9,6,185,101932,28,0,0,126,4.613182711,4.09,8.47,10.43,0
1,6,0,9,2,0,1,0,2,1,2,3,201,96334,35,0,0,94,3.515783007,3.36,9.34,10.77,0
0,0,2,4,3,0,0,0,1,4,7,5,126,75518,41,0,0,173,1.95948901,4.98,10.73,6.9,0
0,0,1,4,3,0,0,0,2,3,1,6,123,600757,41,42569,0,157,2.839596888,3.83,12.77,10.11,1
0,12,1,12,3,0,0,0,1,2,7,5,104,657897,19,0,0,101,3.141382669,4.8,10.63,5.94,0
5,3,2,1,5,0,1,0,2,2,7,7,82,169341,28,0,0,157,1.977836212,5.86,7.07,8.4,0
0,3,0,6,2,0,1,0,2,1,8,1,132,490000,28,0,0,126,0.734753396,4.93,10.16,8.32,1
0,3,0,1,2,0,1,0,3,1,5,3,101,133819,28,0,0,151,0.861112276,6.36,9.9,7.03,0
0,0,0,0,2,0,1,0,3,3,4,5,173,856574,41,0,0,173,0.791720162,5.67,10.25,9.83,1
None,12,2,None,1,0,1,0,3,0,4,7,53,823713,19,0,0,25,3.441241532,4.3,14.8,6.32,0
3,3,0,10,2,4,1,0,0,1,9,0,148,605994,28,0,0,157,1.644663463,5.09,5.77,8.6,1
0,3,0,5,2,0,1,0,2,2,3,5,151,262147,28,22927,0,126,1.944306363,4.97,9.34,8.5,1
0,3,2,1,1,4,1,0,1,2,4,7,79,1988107,28,0,0,126,3.597782101,5.44,9.49,6.19,0
0,11,2,9,3,0,1,20,3,3,6,0,72,419660,6,0,0,113,0.271796596,4.83,10.65,8.13,0
0,1,0,7,2,0,1,0,0,2,1,4,126,668679,31,0,6846,126,1.760323429,3.66,8.36,6.99,0
0,10,0,5,0,0,0,0,2,4,0,3,148,497788,44,0,0,6,1.697396251,2.95,8.26,6.66,1
0,3,2,4,1,0,1,0,0,0,8,4,75,1389445,28,0,0,126,1.621777253,4.32,7.85,8.03,0
None,0,0,None,0,0,0,0,2,4,2,1,97,267277,41,0,5975,63,2.45213353,4.53,8.92,8.29,1
0,3,0,5,2,0,1,0,0,3,0,3,141,325281,28,9748,0,126,2.781665148,4.66,9.56,10.58,1
0,10,5,8,5,0,0,0,0,1,5,5,154,561557,44,0,0,126,2.061194043,5.91,8.91,8.66,0
None,3,0,None,2,0,1,0,0,2,1,5,188,278581,28,0,0,126,2.039018216,4.93,13.64,8.81,0
0,0,0,4,2,0,1,0,2,3,5,4,160,620779,41,0,0,157,0.973809584,4.93,10.76,8.27,1
0,3,2,3,1,1,0,0,3,1,0,5,57,232252,28,0,0,63,3.580016449,5.1,9.12,10.42,0
0,3,2,6,4,0,1,0,2,1,4,3,69,731944,28,0,0,63,1.037263222,4.56,11.61,7.63,0
0,1,2,3,3,0,1,0,3,4,3,2,72,260746,31,0,0,94,1.7549627,5.01,7.15,6.57,0
None,1,2,None,1,0,1,0,3,0,1,2,72,535503,31,0,0,16,1.367768254,6.81,9.87,9.33,0
0,2,2,3,1,0,0,0,3,3,4,4,57,389105,22,0,0,154,-0.915462131,4.33,6.38,7.51,0
4,1,2,8,3,0,0,0,3,1,8,6,69,1253558,31,0,0,173,2.340135934,6.92,7.53,7.76,0
4,0,0,1,2,0,1,0,0,4,0,4,97,711649,41,0,0,160,2.004493692,3.92,9.62,9.83,0
0,3,2,7,1,0,1,0,2,4,4,4,63,487154,28,0,0,188,2.526929531,5.34,6.36,8.31,0
0,3,0,9,2,0,1,0,1,2,6,7,126,690739,28,314156,0,236,1.498666587,6.04,11.21,8.55,1
0,3,0,10,2,0,1,0,3,0,7,7,91,475581,28,0,0,188,4.171760593,4.83,9.87,8.35,0
0,1,0,12,2,4,1,0,1,3,0,0,226,168653,31,0,0,126,3.148965058,4.1,10.3,7.17,0
2,1,0,10,2,0,1,0,3,3,8,5,116,312438,31,0,0,173,2.030086506,4.85,12.67,7.6,1
1,3,0,1,2,0,1,0,1,0,2,0,188,166190,28,0,0,132,0.60369119,4,8.24,7.47,1
0,2,2,6,3,0,1,0,3,0,7,7,60,742660,22,0,0,126,2.278983108,6.12,8.23,10.24,0
None,6,0,None,2,0,1,0,2,0,1,6,148,183595,35,0,0,141,3.544365266,5.25,8.77,7.71,0
0,3,0,1,2,0,1,0,3,0,2,5,192,223710,28,0,0,141,2.352843934,4.59,5.42,8.38,1
0,6,0,3,2,0,1,0,3,0,5,5,132,98178,35,0,0,116,2.016866216,5.57,10.39,6.22,0
0,5,0,3,2,0,1,0,3,0,3,1,151,669599,38,0,0,188,2.331793868,4.29,13.39,7.12,1
0,2,0,3,2,0,1,0,0,4,1,3,104,552468,22,0,0,188,2.810834996,4.49,10.13,5.45,0
0,5,2,0,1,0,0,0,0,2,4,1,94,618778,38,0,0,47,0.796526547,4.77,9.94,6.98,0
None,3,5,None,1,0,0,0,0,3,4,6,66,673049,28,0,0,126,2.186077216,4.97,9.89,6.56,0
0,1,2,9,1,0,1,0,3,0,5,3,63,546169,31,0,0,126,1.923492215,2.41,11.72,8.78,0
0,1,0,6,2,0,1,0,0,0,3,0,88,455006,31,0,0,126,2.08838516,5.54,8.49,6.42,0
